t, Vp, Vy, pitch, yaw, pitch_dot, yaw_dot, N/A
83.6600, -0.2821, -0.9618, 0.2334, 0.3682, -0.0001, -825.00, -3498.85
83.6800, -0.2821, -0.9618, 0.2334, 0.3682, -0.0000, -825.00, -2106.32
83.7000, -0.0678, -0.8579, 0.2313, 0.3682, -0.0987, -825.00, 1632.88
83.7200, -0.0678, -0.8579, 0.2313, 0.3682, -0.0363, -825.00, 2277.56
83.7400, -0.0678, -0.8579, 0.2313, 0.3682, -0.0133, -825.00, 2045.48
83.7600, -0.0678, -0.8579, 0.2313, 0.3682, -0.0049, -825.00, -43.32
83.7800, -0.0678, -0.8579, 0.2313, 0.3682, -0.0018, -825.00, 1555.51
83.8000, -0.0678, -0.8579, 0.2313, 0.3682, -0.0007, -825.00, -2235.26
83.8200, -0.0678, -0.8579, 0.2313, 0.3682, -0.0002, -825.00, -1126.39
83.8400, 0.1465, -0.7541, 0.2291, 0.3682, -0.0662, -825.00, -2003.27
83.8600, 0.1465, -0.7541, 0.2291, 0.3682, -0.0244, -825.00, -2441.66
83.8800, 0.1465, -0.7541, 0.2291, 0.3682, -0.0090, -825.00, 1710.14
83.9000, 0.1465, -0.7541, 0.2291, 0.3682, -0.0033, -825.00, 291.82
83.9200, 0.1465, -0.7541, 0.2291, 0.3682, -0.0012, -825.00, 1735.92
83.9400, 0.1465, -0.7541, 0.2291, 0.3682, -0.0004, -825.00, -2880.05
83.9600, 0.3607, -0.6502, 0.2269, 0.3682, -0.0733, -825.00, 1426.47
83.9800, 0.3607, -0.6502, 0.2269, 0.3682, -0.0269, -825.00, 1452.26
84.0000, 0.3607, -0.6502, 0.2269, 0.3682, -0.0099, -825.00, -3189.50
84.0200, 0.3607, -0.6502, 0.2269, 0.3682, -0.0036, -825.00, -688.10
84.0400, 0.3607, -0.6502, 0.2269, 0.3682, -0.0013, -825.00, 1555.41
84.0600, 0.5750, -0.5464, 0.2247, 0.3682, -0.0898, -825.00, -997.55
84.0800, 0.5750, -0.5464, 0.2247, 0.3682, -0.0330, -825.00, 1039.66
84.1000, 0.5750, -0.5464, 0.2247, 0.3682, -0.0121, -825.00, -455.92
84.1200, 0.5750, -0.5464, 0.2247, 0.3682, -0.0045, -825.00, 1993.90
84.1400, 0.5750, -0.5464, 0.2247, 0.3682, -0.0016, -825.00, -1332.69
84.1600, 0.5750, -0.5464, 0.2247, 0.3682, -0.0006, -825.00, -2957.31
84.1800, 0.7892, -0.4425, 0.2225, 0.3682, -0.0895, -825.00, 936.61
84.2000, 0.7892, -0.4425, 0.2225, 0.3682, -0.0329, -825.00, -4066.17
84.2200, 0.7892, -0.4425, 0.2225, 0.3682, -0.0121, -825.00, 1142.91
84.2400, 0.7892, -0.4425, 0.2225, 0.3682, -0.0045, -825.00, -2905.73
84.2600, 0.7892, -0.4425, 0.2225, 0.3682, -0.0016, -825.00, -1642.14
84.2800, 0.7892, -0.4425, 0.2225, 0.3682, -0.0006, -825.00, -3498.85
84.3000, 0.7892, -0.4425, 0.2225, 0.3682, -0.0002, -825.00, -739.58
84.3200, 1.0035, -0.3387, 0.2203, 0.3682, -0.0491, -825.00, -636.43
84.3400, 1.0035, -0.3387, 0.2203, 0.3682, -0.0180, -825.00, -3782.51
84.3600, 1.0035, -0.3387, 0.2203, 0.3682, -0.0066, -825.00, -1796.77
84.3800, 1.0035, -0.3387, 0.2203, 0.3682, -0.0024, -825.00, 1916.64
84.4000, 1.0035, -0.3387, 0.2203, 0.3682, -0.0009, -825.00, -3653.47
84.4200, 1.0035, -0.3387, 0.2203, 0.3682, -0.0003, -825.00, -3705.15
84.4400, 1.0035, -0.3387, 0.2203, 0.3682, -0.0001, -825.00, -2286.83
84.4600, 1.2178, -0.2348, 0.2182, 0.3682, -0.0444, -825.00, -301.19
84.4800, 1.2178, -0.2348, 0.2182, 0.3682, -0.0163, -825.00, -2338.31
84.5000, 1.2178, -0.2348, 0.2182, 0.3682, -0.0060, -825.00, -1126.29
84.5200, 1.2178, -0.2348, 0.2182, 0.3682, -0.0022, -825.00, -1152.08
84.5400, 1.2178, -0.2348, 0.2182, 0.3682, -0.0008, -825.00, -3292.44
84.5600, 1.2178, -0.2348, 0.2182, 0.3682, -0.0003, -825.00, -945.78
84.5800, 1.0029, -0.1152, 0.2182, 0.3666, -0.0001, -825.01, -894.30
84.6000, 1.2172, -0.0113, 0.2160, 0.3666, -0.0893, -825.00, 317.71
84.6200, 1.2172, -0.0113, 0.2160, 0.3666, -0.0329, -825.00, 1013.97
84.6400, 1.2172, -0.0113, 0.2160, 0.3666, -0.0121, -825.00, -662.22
84.6600, 1.4320, -0.1310, 0.2160, 0.3682, -0.0044, -824.99, -249.62
84.6800, 1.4320, -0.1310, 0.2160, 0.3682, -0.0016, -825.00, -3498.85
84.7000, 1.4320, -0.1310, 0.2160, 0.3682, -0.0006, -825.00, -662.12
84.7200, 1.2172, -0.0113, 0.2160, 0.3666, -0.0002, -825.00, 807.77
84.7400, 1.2172, -0.0113, 0.2160, 0.3666, -0.0001, -825.00, -1977.38
84.7600, 1.6463, -0.0271, 0.2138, 0.3682, -0.0599, -824.99, 1529.73
84.7800, 1.6463, -0.0271, 0.2138, 0.3682, -0.0220, -825.00, -3292.55
84.8000, 1.6463, -0.0271, 0.2138, 0.3682, -0.0081, -825.00, -1384.17
84.8200, 1.4314, 0.0925, 0.2138, 0.3666, -0.0030, -825.01, 395.17
84.8400, 1.4314, 0.0925, 0.2138, 0.3666, -0.0011, -825.00, -430.03
84.8600, 1.4314, 0.0925, 0.2138, 0.3666, -0.0004, -825.00, -1719.51
84.8800, 1.4314, 0.0925, 0.2138, 0.3666, -0.0001, -825.00, 2200.20
84.9000, 1.6457, 0.1963, 0.2116, 0.3666, -0.0894, -825.00, -3653.57
84.9200, 1.6457, 0.1963, 0.2116, 0.3666, -0.0329, -825.00, 2097.05
84.9400, 1.6457, 0.1963, 0.2116, 0.3666, -0.0121, -825.00, 1916.54
84.9600, 1.6457, 0.1963, 0.2116, 0.3666, -0.0044, -825.00, 188.77
84.9800, 1.6457, 0.1963, 0.2116, 0.3666, -0.0016, -825.00, -2003.17
85.0000, 1.6457, 0.1963, 0.2116, 0.3666, -0.0006, -825.00, -2931.52
85.0200, 1.8599, 0.3002, 0.2094, 0.3666, -0.0895, -825.00, -2776.79
85.0400, 1.8599, 0.3002, 0.2094, 0.3666, -0.0329, -825.00, -2106.32
85.0600, 1.8599, 0.3002, 0.2094, 0.3666, -0.0121, -825.00, -1152.08
85.0800, 1.8599, 0.3002, 0.2094, 0.3666, -0.0045, -825.00, -3395.59
85.1000, 1.8599, 0.3002, 0.2094, 0.3666, -0.0016, -825.00, -2389.88
85.1200, 2.0742, 0.4040, 0.2073, 0.3666, -0.0993, -825.00, -2982.99
85.1400, 2.0742, 0.4040, 0.2073, 0.3666, -0.0365, -825.00, -2286.73
85.1600, 2.0742, 0.4040, 0.2073, 0.3666, -0.0134, -825.00, -1719.40
85.1800, 2.0742, 0.4040, 0.2073, 0.3666, -0.0049, -825.00, -1951.49
85.2000, 2.0742, 0.4040, 0.2073, 0.3666, -0.0018, -825.00, -2364.09
85.2200, 2.0742, 0.4040, 0.2073, 0.3666, -0.0007, -825.00, -2441.46
85.2400, 2.2884, 0.5079, 0.2051, 0.3666, -0.0734, -825.00, -1177.87
85.2600, 2.2884, 0.5079, 0.2051, 0.3666, -0.0270, -825.00, -971.57
85.2800, 2.2884, 0.5079, 0.2051, 0.3666, -0.0099, -825.00, -1461.53
85.3000, 2.2884, 0.5079, 0.2051, 0.3666, -0.0036, -825.00, -2415.67
85.3200, 2.2884, 0.5079, 0.2051, 0.3666, -0.0013, -825.00, -301.09
85.3400, 2.2884, 0.5079, 0.2051, 0.3666, -0.0005, -825.00, 240.45
85.3600, 2.5027, 0.6117, 0.2029, 0.3666, -0.0445, -825.00, -713.69
85.3800, 2.5027, 0.6117, 0.2029, 0.3666, -0.0164, -825.00, -223.73
85.4000, 2.5027, 0.6117, 0.2029, 0.3666, -0.0060, -825.00, -3318.23
85.4200, 2.5027, 0.6117, 0.2029, 0.3666, -0.0022, -825.00, 1091.44
85.4400, 2.5027, 0.6117, 0.2029, 0.3666, -0.0008, -825.00, 446.75
85.4600, 2.5027, 0.6117, 0.2029, 0.3666, -0.0003, -825.00, -2647.76
85.4800, 2.7170, 0.7156, 0.2007, 0.3666, -0.0444, -825.00, -1074.72
85.5000, 2.7170, 0.7156, 0.2007, 0.3666, -0.0163, -825.00, 1761.91
85.5200, 2.7170, 0.7156, 0.2007, 0.3666, -0.0060, -825.00, 2200.30
85.5400, 2.7170, 0.7156, 0.2007, 0.3666, -0.0022, -825.00, -1229.44
85.5600, 2.7170, 0.7156, 0.2007, 0.3666, -0.0008, -825.00, -2209.37
85.5800, 2.7170, 0.7156, 0.2007, 0.3666, -0.0003, -825.00, -2493.03
85.6000, 2.7170, 0.7156, 0.2007, 0.3666, -0.0001, -825.00, 34.15
85.6200, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, 1194.59
85.6400, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, 910.92
85.6600, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, 2071.36
85.6800, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, -2312.52
85.7000, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, -2673.54
85.7200, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, -2854.06
85.7400, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, -971.57
85.7600, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, -3911.35
85.7800, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, -2209.37
85.8000, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, -2183.58
85.8200, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, -404.34
85.8400, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, -1771.08
85.8600, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, -1771.08
85.8800, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, 1607.09
85.9000, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, 575.59
85.9200, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, -3524.63
85.9400, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, -17.53
85.9600, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, -4040.38
85.9800, 2.7170, 0.7156, 0.2007, 0.3666, -0.0000, -825.00, -3859.87
86.0000, 2.5027, 0.6117, 0.2029, 0.3666, 0.0893, -825.00, 756.10
86.0200, 2.5027, 0.6117, 0.2029, 0.3666, 0.0328, -825.00, -920.09
86.0400, 2.5027, 0.6117, 0.2029, 0.3666, 0.0121, -825.00, 317.71
86.0600, 2.5027, 0.6117, 0.2029, 0.3666, 0.0044, -825.00, 910.82
86.0800, 2.5027, 0.6117, 0.2029, 0.3666, 0.0016, -825.00, -3421.48
86.1000, 2.5027, 0.6117, 0.2029, 0.3666, 0.0006, -825.00, -2209.47
86.1200, 2.5027, 0.6117, 0.2029, 0.3666, 0.0002, -825.00, -2106.32
86.1400, 2.2884, 0.5079, 0.2051, 0.3666, 0.0444, -825.00, -3859.87
86.1600, 2.2884, 0.5079, 0.2051, 0.3666, 0.0163, -825.00, -2802.58
86.1800, 2.5033, 0.3882, 0.2051, 0.3682, 0.0060, -825.00, 2122.84
86.2000, 2.5033, 0.3882, 0.2051, 0.3682, 0.0022, -825.00, -172.25
86.2200, 2.5033, 0.3882, 0.2051, 0.3682, 0.0008, -825.00, 1478.15
86.2400, 2.2890, 0.2844, 0.2073, 0.3682, 0.0990, -825.00, -1874.23
86.2600, 2.2890, 0.2844, 0.2073, 0.3682, 0.0364, -825.00, 2200.20
86.2800, 2.2890, 0.2844, 0.2073, 0.3682, 0.0134, -825.00, -1538.99
86.3000, 2.2890, 0.2844, 0.2073, 0.3682, 0.0049, -825.00, 1220.27
86.3200, 2.2890, 0.2844, 0.2073, 0.3682, 0.0018, -825.00, 988.19
86.3400, 2.2890, 0.2844, 0.2073, 0.3682, 0.0007, -825.00, -2312.62
86.3600, 2.0748, 0.1805, 0.2094, 0.3682, 0.0734, -825.00, -1667.93
86.3800, 2.0748, 0.1805, 0.2094, 0.3682, 0.0270, -825.00, -404.44
86.4000, 2.0748, 0.1805, 0.2094, 0.3682, 0.0099, -825.00, -2390.08
86.4200, 2.0748, 0.1805, 0.2094, 0.3682, 0.0036, -825.00, -3395.80
86.4400, 2.0748, 0.1805, 0.2094, 0.3682, 0.0013, -825.00, 85.52
86.4600, 1.8605, 0.0767, 0.2116, 0.3682, 0.0603, -825.00, -3189.50
86.4800, 1.8605, 0.0767, 0.2116, 0.3682, 0.0222, -825.00, 59.73
86.5000, 1.8605, 0.0767, 0.2116, 0.3682, 0.0082, -825.00, 498.12
86.5200, 1.8605, 0.0767, 0.2116, 0.3682, 0.0030, -825.00, -2106.42
86.5400, 1.8605, 0.0767, 0.2116, 0.3682, 0.0011, -825.00, 1117.02
86.5600, 1.6463, -0.0271, 0.2138, 0.3682, 0.0812, -825.00, 1426.47
86.5800, 1.6463, -0.0271, 0.2138, 0.3682, 0.0299, -825.00, -3627.88
86.6000, 1.6463, -0.0271, 0.2138, 0.3682, 0.0110, -825.00, -3627.88
86.6200, 1.6463, -0.0271, 0.2138, 0.3682, 0.0040, -825.00, -1693.82
86.6400, 1.6463, -0.0271, 0.2138, 0.3682, 0.0015, -825.00, 2251.68
86.6600, 1.4320, -0.1310, 0.2160, 0.3682, 0.1096, -825.00, -2054.84
86.6800, 1.4320, -0.1310, 0.2160, 0.3682, 0.0403, -825.00, 704.42
86.7000, 1.4320, -0.1310, 0.2160, 0.3682, 0.0148, -825.00, -2261.14
86.7200, 1.4320, -0.1310, 0.2160, 0.3682, 0.0055, -825.00, 472.23
86.7400, 1.4320, -0.1310, 0.2160, 0.3682, 0.0020, -825.00, -2648.06
86.7600, 1.4320, -0.1310, 0.2160, 0.3682, 0.0007, -825.00, -2957.41
86.7800, 1.2178, -0.2348, 0.2182, 0.3682, 0.0734, -825.00, -1332.79
86.8000, 1.2178, -0.2348, 0.2182, 0.3682, 0.0270, -825.00, -1745.49
86.8200, 1.2178, -0.2348, 0.2182, 0.3682, 0.0099, -825.00, -378.75
86.8400, 1.2178, -0.2348, 0.2182, 0.3682, 0.0036, -825.00, -662.42
86.8600, 1.2178, -0.2348, 0.2182, 0.3682, 0.0013, -825.00, -1126.59
86.8800, 1.0035, -0.3387, 0.2203, 0.3682, 0.0736, -825.00, -1203.96
86.9000, 1.0035, -0.3387, 0.2203, 0.3682, 0.0271, -825.00, -2158.10
86.9200, 1.0035, -0.3387, 0.2203, 0.3682, 0.0100, -825.00, -1668.13
86.9400, 1.0035, -0.3387, 0.2203, 0.3682, 0.0037, -825.00, -1977.58
86.9600, 1.0035, -0.3387, 0.2203, 0.3682, 0.0013, -825.00, -1023.44
86.9800, 1.0035, -0.3387, 0.2203, 0.3682, 0.0005, -825.00, -3086.45
87.0000, 0.7892, -0.4425, 0.2225, 0.3682, 0.0733, -825.00, -4014.80
87.0200, 0.7892, -0.4425, 0.2225, 0.3682, 0.0270, -825.00, -4066.37
87.0400, 0.7892, -0.4425, 0.2225, 0.3682, 0.0099, -825.00, -2931.72
87.0600, 0.7892, -0.4425, 0.2225, 0.3682, 0.0036, -825.00, -2415.97
87.0800, 0.7892, -0.4425, 0.2225, 0.3682, 0.0013, -825.00, -2905.93
87.1000, 0.7892, -0.4425, 0.2225, 0.3682, 0.0005, -825.00, -2828.57
87.1200, 0.7892, -0.4425, 0.2225, 0.3682, 0.0002, -825.00, -1564.98
87.1400, 0.7892, -0.4425, 0.2225, 0.3682, 0.0001, -825.00, -713.99
87.1600, 0.5750, -0.5464, 0.2247, 0.3682, 0.0490, -825.00, -327.18
87.1800, 0.5750, -0.5464, 0.2247, 0.3682, 0.0180, -825.00, 910.62
87.2000, 0.5750, -0.5464, 0.2247, 0.3682, 0.0066, -825.00, 1426.37
87.2200, 0.5750, -0.5464, 0.2247, 0.3682, 0.0024, -825.00, -17.73
87.2400, 0.5750, -0.5464, 0.2247, 0.3682, 0.0009, -825.00, -1203.96
87.2600, 0.5750, -0.5464, 0.2247, 0.3682, 0.0003, -825.00, -1332.89
87.2800, 0.5750, -0.5464, 0.2247, 0.3682, 0.0001, -825.00, -507.69
87.3000, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, -1126.59
87.3200, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, -1668.13
87.3400, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, -2029.16
87.3600, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, -585.05
87.3800, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, 575.38
87.4000, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, 987.99
87.4200, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, -352.97
87.4400, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, -120.88
87.4600, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, 1323.22
87.4800, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, -3395.90
87.5000, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, 2019.49
87.5200, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, 575.49
87.5400, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, 678.64
87.5600, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, 833.36
87.5800, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, 1710.14
87.6000, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, -301.29
87.6200, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, -662.32
87.6400, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, -842.83
87.6600, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, -146.57
87.6800, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, 1529.62
87.7000, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, 1813.29
87.7200, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, 2148.53
87.7400, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, 1297.54
87.7600, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, 498.12
87.7800, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, -456.02
87.8000, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, -456.02
87.8200, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, -1384.37
87.8400, 0.5750, -0.5464, 0.2247, 0.3682, 0.0000, -825.00, 162.88
87.8600, 0.7892, -0.4425, 0.2225, 0.3682, -0.0987, -825.00, -120.78
87.8800, 0.7892, -0.4425, 0.2225, 0.3682, -0.0363, -825.00, -3963.12
87.9000, 0.7892, -0.4425, 0.2225, 0.3682, -0.0133, -825.00, -971.77
87.9200, 0.7892, -0.4425, 0.2225, 0.3682, -0.0049, -825.00, 266.14
87.9400, 0.7892, -0.4425, 0.2225, 0.3682, -0.0018, -825.00, -3060.46
87.9600, 0.7892, -0.4425, 0.2225, 0.3682, -0.0007, -825.00, -2183.68
87.9800, 0.7892, -0.4425, 0.2225, 0.3682, -0.0002, -825.00, -3034.67
88.0000, -18.0000, -11.2867, 0.2203, 0.3682, -0.0894, -825.00, -2261.04
88.0200, -18.0000, -11.2867, 0.2203, 0.3682, -0.0329, -825.00, -3139.23
88.0400, -18.0000, -11.3025, 0.2182, 0.3697, -0.1108, -825.00, 2351.70
88.0600, -18.0000, -11.4379, 0.2160, 0.3728, -0.1215, -824.99, -2291.77
88.0800, -18.0000, -11.5892, 0.2116, 0.3774, -0.2136, -824.98, -3375.25
88.1000, -18.0000, -11.8601, 0.2073, 0.3835, -0.2434, -824.97, 1499.00
88.1200, -16.8625, -12.1310, 0.2029, 0.3896, -0.2245, -824.97, -2523.55
88.1400, -15.3603, -12.2981, 0.1963, 0.3958, -0.2760, -824.97, -2290.96
88.1600, -13.4290, -12.4809, 0.1876, 0.4034, -0.3956, -824.96, -1361.90
88.1800, -11.4976, -12.6638, 0.1789, 0.4111, -0.4641, -824.96, 1191.77
88.2000, -9.5663, -12.8467, 0.1702, 0.4188, -0.4963, -824.96, 625.15
88.2200, -7.6350, -13.0295, 0.1614, 0.4264, -0.4772, -824.96, -328.29
88.2400, -5.7043, -12.9889, 0.1505, 0.4326, -0.5300, -824.96, 1529.12
88.2600, -3.7736, -12.9483, 0.1396, 0.4387, -0.5437, -824.97, -507.59
88.2800, -1.6286, -12.8038, 0.1265, 0.4449, -0.6438, -824.97, 1736.43
88.3000, 0.3021, -12.7632, 0.1156, 0.4510, -0.5912, -824.97, 1324.43
88.3200, 2.0174, -12.3794, 0.1025, 0.4541, -0.6232, -824.98, 1763.32
88.3400, 3.9469, -11.8917, 0.0873, 0.4571, -0.7371, -824.98, -3032.66
88.3600, 5.4473, -11.3883, 0.0742, 0.4587, -0.7252, -824.99, 1557.93
88.3800, 6.7329, -10.7652, 0.0611, 0.4587, -0.6971, -825.00, -3805.58
88.4000, 8.2327, -10.0383, 0.0458, 0.4587, -0.7712, -825.00, -607.62
88.4200, 9.0885, -9.1759, 0.0327, 0.4556, -0.7140, -825.01, -2954.08
88.4400, 10.1586, -8.2097, 0.0175, 0.4525, -0.7826, -825.02, -1587.24
88.4600, 10.7996, -7.2277, 0.0044, 0.4479, -0.7420, -825.02, -3134.40
88.4800, 11.4406, -6.2456, -0.0087, 0.4433, -0.6986, -825.02, 1842.60
88.5000, 11.6518, -5.0243, -0.0218, 0.4357, -0.6627, -825.03, -1922.38
88.5200, 12.0774, -3.6991, -0.0371, 0.4280, -0.7516, -825.04, -3676.03
88.5400, 12.0744, -2.5816, -0.0480, 0.4203, -0.6378, -825.04, -710.67
88.5600, 11.8559, -1.1210, -0.0611, 0.4096, -0.6592, -825.05, -1974.36
88.5800, 11.6381, 0.1162, -0.0720, 0.4004, -0.5866, -825.05, -1768.36
88.6000, 10.9905, 1.5926, -0.0829, 0.3881, -0.5598, -825.06, -2593.76
88.6200, 10.5578, 2.9494, -0.0938, 0.3774, -0.5604, -825.06, 294.14
88.6400, 9.9109, 4.2023, -0.1025, 0.3666, -0.4944, -825.06, 577.50
88.6600, 9.0490, 5.5749, -0.1113, 0.3543, -0.4805, -825.06, -2672.03
88.6800, 7.9730, 6.8437, -0.1178, 0.3421, -0.3906, -825.06, -3059.25
88.7000, 6.8969, 8.1124, -0.1244, 0.3298, -0.3644, -825.07, -248.71
88.7200, 5.8214, 9.1577, -0.1287, 0.3191, -0.2926, -825.06, 1246.57
88.7400, 4.5311, 10.3226, -0.1331, 0.3068, -0.2604, -825.06, 1297.84
88.7600, 3.2414, 11.2640, -0.1353, 0.2961, -0.1766, -825.06, -533.38
88.7800, 1.7374, 12.1015, -0.1353, 0.2853, -0.0649, -825.06, 704.12
88.8000, 0.4476, 13.0429, -0.1374, 0.2746, -0.0729, -825.06, -1281.82
88.8200, -1.0558, 13.6570, -0.1353, 0.2654, 0.0719, -825.05, -2777.90
88.8400, -2.3449, 14.3749, -0.1353, 0.2562, 0.0264, -825.05, -1720.92
88.8600, -3.6335, 14.8693, -0.1331, 0.2485, 0.0541, -825.05, -3139.63
88.8800, -4.9214, 15.1402, -0.1287, 0.2424, 0.1373, -825.04, 496.21
88.9000, -6.2093, 15.4111, -0.1244, 0.2362, 0.1803, -825.03, 831.14
88.9200, -7.4967, 15.4585, -0.1178, 0.2316, 0.2975, -825.03, -1025.76
88.9400, -8.3549, 15.4901, -0.1134, 0.2286, 0.2585, -825.02, -3888.38
88.9600, -9.4274, 15.4179, -0.1069, 0.2255, 0.2949, -825.02, -2573.42
88.9800, -10.0702, 15.1063, -0.1004, 0.2255, 0.2934, -825.01, -1980.40
89.0000, -10.9272, 14.6909, -0.0916, 0.2255, 0.3839, -825.00, -2367.32
89.0200, -11.3551, 14.2598, -0.0851, 0.2270, 0.3456, -825.00, -3862.99
89.0400, -11.7825, 13.6051, -0.0764, 0.2301, 0.3974, -824.99, -1438.86
89.0600, -11.9949, 12.8307, -0.0676, 0.2347, 0.4345, -824.98, 1449.34
89.0800, -11.9925, 11.9367, -0.0589, 0.2408, 0.4585, -824.97, -4120.67
89.1000, -11.9901, 11.0427, -0.0502, 0.2470, 0.4821, -824.97, -3088.97
89.1200, -11.5586, 10.1330, -0.0436, 0.2546, 0.3869, -824.96, -1025.86
89.1400, -11.3414, 9.1193, -0.0349, 0.2623, 0.4126, -824.96, -2263.36
89.1600, -10.9093, 7.9860, -0.0262, 0.2715, 0.4458, -824.96, -535.39
89.1800, -10.2629, 6.9566, -0.0196, 0.2807, 0.3684, -824.95, 135.28
89.2000, -9.6160, 5.7036, -0.0109, 0.2915, 0.4295, -824.95, -2133.72
89.2200, -8.7547, 4.5545, -0.0044, 0.3022, 0.4000, -824.94, -740.89
89.2400, -7.8935, 3.4054, 0.0022, 0.3129, 0.3911, -824.94, -2726.23
89.2600, -6.8180, 2.3602, 0.0065, 0.3237, 0.2788, -824.94, -2906.44
89.2800, -5.9568, 1.2111, 0.0131, 0.3344, 0.3117, -824.94, 987.78
89.3000, -4.8813, 0.1658, 0.0175, 0.3451, 0.2732, -824.94, 291.72
89.3200, -3.5916, -0.7756, 0.0196, 0.3559, 0.1603, -824.94, 1478.25
89.3400, -2.5161, -1.8208, 0.0240, 0.3666, 0.1841, -824.94, -1641.84
89.3600, -1.2264, -2.7622, 0.0262, 0.3774, 0.1485, -824.94, -1615.75
89.3800, -0.1515, -3.5840, 0.0284, 0.3866, 0.1208, -824.95, -1228.74
89.4000, 1.1376, -4.3019, 0.0284, 0.3958, 0.0444, -824.95, -325.77
89.4200, 2.4268, -5.0198, 0.0284, 0.4050, 0.0163, -824.95, -480.19
89.4400, 3.5010, -5.6180, 0.0284, 0.4126, 0.0060, -824.95, -41.60
89.4600, 4.5747, -5.9928, 0.0262, 0.4188, -0.0965, -824.96, -2284.92
89.4800, 5.8633, -6.4872, 0.0240, 0.4264, -0.1446, -824.96, -2491.02
89.5000, 6.7221, -6.7423, 0.0218, 0.4310, -0.1519, -824.97, -3805.98
89.5200, 7.5809, -6.9974, 0.0196, 0.4357, -0.1366, -824.98, -788.64
89.5400, 8.6540, -7.1486, 0.0153, 0.4403, -0.2031, -824.98, -4115.13
89.5600, 9.5122, -7.1802, 0.0109, 0.4433, -0.2436, -824.98, -3779.79
89.5800, 10.1556, -7.0922, 0.0065, 0.4449, -0.2544, -824.99, -917.37
89.6000, 10.7990, -7.0042, 0.0022, 0.4464, -0.2521, -824.99, -2541.89
89.6200, 11.4418, -6.6926, -0.0044, 0.4464, -0.3239, -825.00, -4063.35
89.6400, 11.6554, -6.3653, -0.0087, 0.4449, -0.2840, -825.00, -2490.31
89.6600, 11.8691, -6.0379, -0.0131, 0.4433, -0.2342, -825.01, -427.41
89.6800, 12.2970, -5.6067, -0.0196, 0.4418, -0.2859, -825.01, 2460.80
89.7000, 12.5101, -5.0559, -0.0262, 0.4387, -0.3363, -825.01, -917.47
89.7200, 12.2940, -4.4892, -0.0305, 0.4341, -0.2728, -825.02, -1149.76
89.7400, 12.5071, -3.9384, -0.0371, 0.4310, -0.3315, -825.02, 2022.01
